	Fetal_Gut	Immune_Bcell	Adult_UrinaryBladder	Adult_AdrenalGland	Immune_CD4	Fetal_Ovary	Adult_Colon	Fetal_Placenta	Adult_Esophagus	Fetal_Testis	Adult_FrontalCortex	Adult_GallBladder	Fetal_Brain	Adult_Heart	Adult_SpinalCord	Fetal_Heart	Adult_Kidney	Fetal_Liver	Adult_Retina	Adult_Liver	Immune_CD8	Adult_Rectum	Adult_Lung	Immune_Monocyte	Adult_Prostate	Adult_Ovary	Immune_NK	Adult_Pancreas	Immune_Platelet
COLLAGEN CATABOLIC PROCESS%GO%GO:0030574	0	0	1.9667642	0	0	0	2.2678778	2.0220914	0	0	0	3.1400242	0	0	0	0	0	0	0	0	0	2.8346024	2.84554	0	2.4810753	0	0	1.8788332	0
DILATED CARDIOMYOPATHY%KEGG%HSA05414	0	0	1.9652679	0	0	0	1.9641685	0	0	0	0	2.084177	0	2.1851306	0	1.7895223	0	0	0	0	0	0	0	0	2.167801	0	0	0	0
REGULATION OF CARDIAC MUSCLE CELL MEMBRANE POTENTIAL%GO%GO:0086036	0	0	1.9647566	0	0	0	0	0	1.9612069	0	1.7149799	0	0	2.9300804	0	2.2107944	0	0	0	0	0	0	0	0	1.9882935	0	0	0	0
NEGATIVE REGULATION OF CELLULAR COMPONENT MOVEMENT%GO%GO:0051271	0	0	1.9560728	0	0	0	0	0	0	0	0	2.1096315	0	0	0	0	0	0	0	0	0	0	0	0	2.076674	0	0	0	0
LYSOSOME%KEGG%HSA04142	0	0	0	2.0983956	0	0	0	0	0	0	0	0	0	0	0	0	2.0254698	0	0	0	0	0	0	2.2050943	0	0	0	0	0
FATTY ACID BETA-OXIDATION%GO%GO:0006635	0	0	0	2.0165353	0	0	0	0	0	0	0	0	0	2.1100895	0	0	2.7842214	2.3276932	0	3.0884192	0	0	0	0	0	0	0	0	0
STEROID BIOSYNTHESIS%KEGG%HSA00100	0	0	0	2.0038486	0	1.6806344	0	0	0	2.2259476	0	0	0	0	0	0	0	2.2561183	0	2.0520678	0	0	0	0	0	0	0	0	0
MITOCHONDRIAL FATTY ACID BETA-OXIDATION%REACTOME%REACT_1473.1	0	0	0	2.0026033	0	0	0	0	0	0	0	0	0	2.4769268	0	0	2.5430763	2.0280802	0	2.6604583	0	0	0	0	0	0	0	0	0
VALINE, LEUCINE AND ISOLEUCINE DEGRADATION%KEGG%HSA00280	0	0	0	1.9832834	0	0	0	0	0	0	0	0	0	2.3999336	0	0	3.0011847	2.0903368	0	3.0963135	0	0	0	0	0	0	0	0	0
LIPID OXIDATION%GO%GO:0034440	0	0	0	1.9755077	0	0	0	0	0	0	0	0	0	2.1597447	0	0	2.9468644	2.5129163	0	3.3806484	0	0	0	0	0	0	0	0	0
BRANCHED-CHAIN AMINO ACID METABOLIC PROCESS%GO%GO:0009081	0	0	0	1.9650958	0	0	0	0	0	0	0	0	0	2.1027744	0	0	2.3841822	0	0	2.0660765	0	0	0	0	0	0	0	0	0
FATTY ACID OXIDATION%GO%GO:0019395	0	0	0	1.9508209	0	0	0	0	0	0	0	0	0	2.1617477	0	0	2.961974	2.52698	0	3.2831526	0	0	0	0	0	0	0	0	0
FATTY ACID CATABOLIC PROCESS%GO%GO:0009062	0	0	0	1.9330906	0	0	0	0	0	0	0	0	0	2.0299795	0	0	2.9439247	2.4770331	0	3.2212756	0	0	0	0	0	0	0	0	0
TETRAPYRROLE METABOLIC PROCESS%GO%GO:0033013	0	0	0	1.9267454	0	0	0	0	0	0	0	0	0	0	0	0	1.8445615	1.7731661	0	0	0	0	0	0	0	0	0	0	0
FATTY ACYL-COA BIOSYNTHESIS%REACTOME%REACT_1319.2	0	0	0	1.9257668	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0676122	0	1.8978704	0	0	0	0	0	0	0	0	0
FATTY ACID METABOLISM%KEGG%HSA00071	0	0	0	1.9190725	0	0	0	0	0	0	0	0	0	0	0	0	2.8857975	2.5653558	0	3.3270745	0	0	0	0	0	0	0	0	0
MONOCARBOXYLIC ACID CATABOLIC PROCESS%GO%GO:0072329	0	0	0	1.9110432	0	0	0	0	0	0	0	0	0	2.1966558	0	0	3.0164638	2.5568907	0	3.3375874	0	0	0	0	0	0	0	0	0
ACYL-COA METABOLIC PROCESS%GO%GO:0006637	0	0	0	1.8978547	0	0	0	0	0	0	0	0	0	0	0	0	1.8290644	2.0209262	0	2.0688653	0	0	0	0	0	0	0	0	0
FATTY-ACYL-COA BIOSYNTHETIC PROCESS%GO%GO:0046949	0	0	0	1.8971463	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0040574	0	2.1319706	0	0	0	0	0	0	0	0	0
THIOESTER METABOLIC PROCESS%GO%GO:0035383	0	0	0	1.8948302	0	0	0	0	0	0	0	0	0	0	0	0	1.8608532	2.0315812	0	2.0629	0	0	0	0	0	0	0	0	0
CARBOXYLIC ACID CATABOLIC PROCESS%GO%GO:0046395	0	0	0	1.8928306	0	0	0	0	0	0	0	0	0	1.8674057	0	0	3.4603775	2.440325	0	3.5593958	0	0	0	0	0	0	0	0	0
FORMATION OF FIBRIN CLOT (CLOTTING CASCADE)%REACTOME%REACT_2051.2	0	0	0	1.88568	0	0	2.1467717	0	0	0	0	2.6701126	0	0	0	0	0	0	0	0	0	0	2.106638	1.836317	0	0	0	0	1.9072076
ORGANIC ACID CATABOLIC PROCESS%GO%GO:0016054	0	0	0	1.8856734	0	0	0	0	0	0	0	0	0	1.9524922	0	0	3.4452708	2.4634788	0	3.5261362	0	0	0	0	0	0	0	0	0
METABOLISM OF STEROID HORMONES AND VITAMIN D%REACTOME%REACT_11057.4	0	0	0	1.8821138	0	0	0	2.5565584	0	1.8103448	0	0	0	0	0	0	1.8453633	0	0	0	0	0	0	0	0	0	0	0	0
ABC TRANSPORTERS%KEGG%HSA02010	0	0	0	1.8719784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4043164	0	0	0	0	0	0	0	0	1.847001
STEROID HORMONES%REACTOME%REACT_15493.1	0	0	0	1.8689877	0	0	0	2.5102875	0	1.8001721	0	0	0	0	0	0	1.8755474	0	0	0	0	0	0	0	0	0	0	0	0
BRANCHED-CHAIN AMINO ACID CATABOLIC PROCESS%GO%GO:0009083	0	0	0	1.8665029	0	0	0	0	0	0	0	0	0	2.2733707	0	0	2.591991	0	0	2.2025712	0	0	0	0	0	0	0	0	0
FATTY-ACYL-COA METABOLIC PROCESS%GO%GO:0035337	0	0	0	1.8652049	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1269352	0	2.1623337	0	0	0	0	0	0	0	0	0
LONG-CHAIN FATTY-ACYL-COA BIOSYNTHETIC PROCESS%GO%GO:0035338	0	0	0	1.854491	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0400267	0	2.1208003	0	0	0	0	0	0	0	0	0
GLYCOSAMINOGLYCAN DEGRADATION%KEGG%HSA00531	0	0	0	1.8503712	0	0	0	0	0	0	0	0	0	0	0	0	2.033039	0	0	0	0	0	0	2.0753474	0	0	1.8020456	0	0
LIPID MODIFICATION%GO%GO:0030258	0	0	0	1.8471801	0	0	0	0	0	0	0	0	0	0	0	0	2.6106317	2.203726	0	2.83193	0	0	0	0	0	0	0	0	0
MITOCHONDRIAL PROTEIN IMPORT%REACTOME%REACT_118595.3	0	0	0	1.8352311	0	0	0	0	0	0	1.9889055	0	0	2.8865657	0	1.7472079	2.079271	0	0	0	0	0	0	0	0	0	0	0	0
LONG-CHAIN FATTY-ACYL-COA METABOLIC PROCESS%GO%GO:0035336	0	0	0	1.8337731	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0505486	0	1.9789988	0	0	0	0	0	0	0	0	0
PROPANOATE METABOLISM%KEGG%HSA00640	0	0	0	1.8315305	0	0	0	0	0	0	0	0	0	1.9501659	0	0	2.6719515	2.25915	0	2.8670385	0	0	0	0	0	0	0	0	0
PEROXISOME%KEGG%HSA04146	0	0	0	1.8152289	0	0	0	0	0	0	0	0	0	0	0	0	2.6760557	2.5061576	0	2.8599129	0	0	0	0	0	0	0	0	0
CELLULAR ALDEHYDE METABOLIC PROCESS%GO%GO:0006081	0	0	0	1.8030934	0	0	0	0	0	0	0	0	0	0	0	0	2.6229131	2.18413	0	2.9773784	0	0	0	0	0	0	0	0	0
IRON UPTAKE AND TRANSPORT%REACTOME%REACT_25060.1	0	0	0	1.8013407	0	0	0	0	0	0	1.7905672	0	0	0	1.9097354	0	2.220132	0	0	0	0	0	0	0	0	0	0	0	0
TYROSINE METABOLISM%KEGG%HSA00350	0	0	0	1.8010638	0	0	0	0	0	0	0	0	0	0	0	0	2.5483656	1.925573	0	2.7007773	0	0	0	0	0	0	0	0	0
BRANCHED-CHAIN AMINO ACID CATABOLISM%REACTOME%REACT_197.4	0	0	0	1.7861365	0	0	0	0	0	0	0	0	0	2.5192978	0	0	2.5550745	0	0	2.1065764	0	0	0	0	0	0	0	0	0
RHEUMATOID ARTHRITIS%KEGG%HSA05323	0	0	0	1.7854265	0	0	0	0	0	0	0	0	0	0	0	0	2.6899467	0	0	0	0	0	2.3962047	2.4600554	0	0	0	0	0
BIOSYNTHESIS OF UNSATURATED FATTY ACIDS%KEGG%HSA01040	0	0	0	1.7843773	0	0	0	0	0	1.7138388	0	0	0	0	0	0	0	2.2718065	0	2.3107069	0	0	0	0	0	0	0	0	0
CELLULAR LIPID CATABOLIC PROCESS%GO%GO:0044242	0	0	0	1.7817689	0	0	0	0	0	0	0	0	0	1.85886	0	0	2.4777431	2.002393	0	2.5293663	0	0	0	0	0	0	0	0	0
DICARBOXYLIC ACID METABOLIC PROCESS%GO%GO:0043648	0	0	0	1.7815222	0	0	0	0	0	0	0	0	0	0	0	0	2.1949453	1.9859991	0	2.5867786	0	0	0	0	0	0	0	0	0
ALCOHOL BIOSYNTHETIC PROCESS%GO%GO:0046165	0	0	0	1.7793467	0	0	0	0	0	1.7376372	0	0	0	0	0	0	0	1.8305371	0	2.095989	0	0	0	0	0	0	0	0	0
DESTABILIZATION OF MRNA BY TRISTETRAPROLIN (TTP)%REACTOME%REACT_25064.1	0	0	0	0	2.1364605	0	0	0	0	1.7096102	0	0	0	0	0	0	0	0	0	0	1.7101123	0	0	0	0	0	0	0	0
ESTABLISHMENT OF RNA LOCALIZATION%GO%GO:0051236	0	0	0	0	2.1319487	1.8104457	0	0	0	1.8002609	0	0	1.8170962	0	0	0	0	0	0	0	1.8844143	0	0	0	0	0	2.0939226	0	0
REGULATION OF MRNA PROCESSING%GO%GO:0050684	0	0	0	0	2.1289687	1.6289247	0	0	0	0	0	0	2.0435019	0	0	1.7858211	0	0	0	0	1.9066765	0	0	0	0	0	0	0	0
REGULATION OF RNA SPLICING%GO%GO:0043484	0	0	0	0	2.1246462	1.7346693	0	0	0	0	0	0	0	0	0	1.7752322	0	0	0	0	1.9236202	0	0	0	0	0	1.8859674	0	0
SPLICEOSOMAL COMPLEX ASSEMBLY%GO%GO:0000245	0	0	0	0	2.122184	1.8315866	0	0	0	1.8723619	0	0	1.8636506	0	0	1.7572557	0	0	0	0	1.9551258	0	0	0	0	0	1.8806055	0	0
RNA TRANSPORT%GO%GO:0050658	0	0	0	0	2.120979	1.7986121	0	0	0	1.7893031	0	0	1.8075113	0	0	0	0	0	0	0	1.8858898	0	0	0	0	0	2.0900288	0	0
MRNA 3'-END PROCESSING%REACTOME%REACT_1849.3	0	0	0	0	2.1155062	1.7432075	0	0	0	1.9062762	0	0	0	0	0	1.7703544	0	0	0	0	1.9439156	0	0	0	0	0	2.0588117	0	0
EXONUCLEOLYTIC NUCLEAR-TRANSCRIBED MRNA CATABOLIC PROCESS INVOLVED IN DEADENYLATION-DEPENDENT DECAY%GO%GO:0043928	0	0	0	0	2.10606	1.7635587	0	0	0	1.8884425	0	0	0	0	0	0	0	0	0	0	1.8664348	0	0	0	0	0	1.7880946	0	0
NUCLEAR-TRANSCRIBED MRNA CATABOLIC PROCESS, EXONUCLEOLYTIC%GO%GO:0000291	0	0	0	0	2.0914237	1.7871923	0	0	0	1.9057686	0	0	0	0	0	0	0	0	0	0	1.860584	0	0	0	0	0	1.7836454	0	0
HIV INFECTION%REACTOME%REACT_6185.6	0	0	0	0	2.0857277	1.6354523	0	0	0	1.8886799	0	0	0	0	0	0	0	0	0	0	1.6346507	0	0	0	0	0	0	0	0
POST-ELONGATION PROCESSING OF INTRON-CONTAINING PRE-MRNA%REACTOME%REACT_397.2	0	0	0	0	2.0755088	1.7658474	0	0	0	1.9082743	0	0	0	0	0	1.7363021	0	0	0	0	1.941668	0	0	0	0	0	2.0969803	0	0
BIOCARTA_IL22BP_PATHWAY%MSIGDB_C2%BIOCARTA_IL22BP_PATHWAY	0	0	0	0	2.0568666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8076568	0	0	2.0474977	0	0	1.942199	0	0
INTERACTIONS OF VPR WITH HOST CELLULAR PROTEINS%REACTOME%REACT_6757.3	0	0	0	0	2.0449424	1.7370746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8485613	0	0	0	0	0	1.8320179	0	0
IL2 SIGNALING EVENTS MEDIATED BY STAT5%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL2 SIGNALING EVENTS MEDIATED BY STAT5	0	0	0	0	2.0400233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7501163	0	0	0	0	0	1.9943765	0	2.0547876
S PHASE%GO%GO:0051320	0	0	0	0	2.0217288	1.7842392	0	0	0	2.070601	0	0	0	0	0	1.7818944	0	2.170028	0	0	1.6497523	0	0	0	0	0	0	0	0
T CELL RECEPTOR SIGNALING PATHWAY%KEGG%HSA04660	0	0	0	0	2.0213497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7861849	0	0	1.7758766	0	0	2.0628638	0	2.2368224
S PHASE%REACTOME%REACT_899.6	0	0	0	0	2.0189693	1.8385313	0	0	0	2.05073	0	0	0	0	0	0	0	2.163023	0	0	0	0	0	0	0	0	0	0	0
ST_T_CELL_SIGNAL_TRANSDUCTION%MSIGDB_C2%ST_T_CELL_SIGNAL_TRANSDUCTION	0	0	0	0	2.0177712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7263476	0	0	0	0	0	0	0	2.0298939
EXTENSION OF TELOMERES%REACTOME%REACT_8030.5	0	0	0	0	2.0144203	1.9637767	0	0	0	1.754829	0	0	0	0	0	1.7295338	0	0	0	0	1.676554	0	0	0	0	0	0	0	0
ACTIVATION OF GENES BY ATF4%REACTOME%REACT_18355.4	0	0	0	0	2.00969	0	0	0	0	1.7009236	0	0	0	0	0	0	0	0	0	0	1.7894853	0	0	0	0	0	0	0	0
CIRCADIAN REPRESSION OF EXPRESSION BY REV-ERBA%REACTOME%REACT_118789.2	0	0	0	0	2.0031068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6872823	0	0	1.9045346	0	0	0	0	0
SYNTHESIS OF DNA%REACTOME%REACT_2014.3	0	0	0	0	1.9998106	1.8107005	0	0	0	2.106521	0	0	0	0	0	1.8568499	0	2.314229	0	0	0	0	0	0	0	0	0	0	0
S PHASE OF MITOTIC CELL CYCLE%GO%GO:0000084	0	0	0	0	1.994446	1.8178471	0	0	0	2.0398767	0	0	0	0	0	1.728922	0	2.1272929	0	0	0	0	0	0	0	0	0	0	0
DNA STRAND ELONGATION%REACTOME%REACT_932.6	0	0	0	0	1.9922013	2.070492	0	0	0	1.8331494	0	0	0	0	0	1.9185678	0	2.110031	0	0	1.6689321	0	0	1.7751774	0	0	0	0	0
REGULATION OF MRNA SPLICING, VIA SPLICEOSOME%GO%GO:0048024	0	0	0	0	1.9881915	1.7713692	0	0	0	1.7457275	0	0	2.0109143	0	0	0	0	0	0	0	1.7827837	0	0	0	0	0	0	0	0
MISMATCH REPAIR%KEGG%HSA03430	0	0	0	0	1.9880561	1.9688303	0	0	0	1.8226734	0	0	0	0	0	1.9044727	0	2.001042	0	0	1.6338034	0	0	0	0	0	0	0	0
SPLICEOSOMAL SNRNP ASSEMBLY%GO%GO:0000387	0	0	0	0	1.9871405	1.9924237	0	0	0	1.7255173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MACROMOLECULE METHYLATION%GO%GO:0043414	0	0	0	0	1.9825698	1.6342553	0	0	0	1.6865958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JAK-STAT SIGNALING PATHWAY%KEGG%HSA04630	0	0	0	0	1.9814734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6353303	0	0	1.864567	0	0	1.8336726	0	2.2006173
IL2%NETPATH%IL2	0	0	0	0	1.9717244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8774016	0	0	0	0	2.0063784
HISTONE MRNA METABOLIC PROCESS%GO%GO:0008334	0	0	0	0	1.9688953	1.6539456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8313739	0	0	0	0	0	0	0	0
NEGATIVE REGULATION OF CELL CYCLE PROCESS%GO%GO:0010948	0	0	0	0	1.9680412	1.6077257	0	0	0	1.7385176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNA REPLICATION%REACTOME%REACT_383.6	0	0	0	0	1.9595785	1.8382838	0	0	0	2.1001189	0	0	0	0	0	1.8180404	0	2.2644038	0	0	0	0	0	0	0	0	0	0	0
BIOCARTA_NFKB_PATHWAY%MSIGDB_C2%BIOCARTA_NFKB_PATHWAY	0	0	0	0	1.9492363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8076695	0	0	2.0225182	0	0	1.7786561	0	0
CELL CYCLE CHECKPOINT%GO%GO:0000075	0	0	0	0	1.9473188	1.648508	0	0	0	1.7628678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REGULATION OF T CELL DIFFERENTIATION%GO%GO:0045580	0	0	0	0	1.946237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9087136	0	0	1.7713506	0	0	0	0	0
INTERLEUKIN RECEPTOR SHC SIGNALING%REACTOME%REACT_23891.3	0	0	0	0	1.9435264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7057936	0	0	1.9588748	0	0	1.844917	0	2.376409
ACUTE MYELOID LEUKEMIA%KEGG%HSA05221	0	0	0	0	1.934602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8008511	0	0	1.8681836	0	1.8773502
CELL CYCLE%REACTOME%REACT_115566.3	0	0	0	0	1.9289446	1.6658148	0	0	0	1.8469353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CELL CYCLE CHECKPOINTS%REACTOME%REACT_1538.1	0	0	0	0	1.9219927	1.8221587	0	0	0	2.042051	0	0	0	0	0	0	0	2.0284975	0	0	0	0	0	0	0	0	0	0	0
TELOMERE C-STRAND (LAGGING STRAND) SYNTHESIS%REACTOME%REACT_7961.4	0	0	0	0	1.9213338	1.9155531	0	0	0	0	0	0	0	0	0	0	0	1.762048	0	0	0	0	0	0	0	0	0	0	0
BIOCARTA_TOB1_PATHWAY%MSIGDB_C2%BIOCARTA_TOB1_PATHWAY	0	0	0	0	1.9191763	0	0	0	0	0	0	1.8946835	0	0	0	0	0	0	0	0	0	0	0	0	1.832369	0	0	0	0
BASE EXCISION REPAIR%REACTOME%REACT_1104.2	0	0	0	0	1.9177552	1.8595148	0	0	0	1.7303941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RESOLUTION OF ABASIC SITES (AP SITES)%REACTOME%REACT_1893.3	0	0	0	0	1.9123871	1.8922467	0	0	0	1.7235405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RIP-MEDIATED NFKB ACTIVATION VIA DAI%REACTOME%REACT_118563.2	0	0	0	0	1.9095843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8383341	0	1.9255354	0	0
MEASLES%KEGG%HSA05162	0	0	0	0	1.9079412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6857605	0	0	1.782717	0	0	1.9869723	0	0
REGULATION OF ALPHA-BETA T CELL DIFFERENTIATION%GO%GO:0046637	0	0	0	0	1.9072679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9581153	0	0	1.8272345	0	0	0	0	0
COSTIMULATION BY THE CD28 FAMILY%REACTOME%REACT_19344.3	0	0	0	0	1.9058642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8562472	0	0	1.8439564	0	0
APOPTOSIS%KEGG%HSA04210	0	0	0	0	1.90535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6529979	0	0	1.7829165	0	0	0	0	2.1376264
METABOLISM OF MRNA%REACTOME%REACT_20605.3	0	0	0	0	1.900732	1.6460111	0	2.1038105	0	2.1531756	0	0	0	0	0	1.8849639	0	2.08153	0	0	1.751398	0	0	0	0	0	0	0	0
HOST INTERACTIONS OF HIV FACTORS%REACTOME%REACT_6288.4	0	0	0	0	1.8992792	1.609919	0	0	0	1.872415	0	0	0	0	0	0	0	1.7806681	0	0	0	0	0	0	0	0	0	0	0
DAI MEDIATED INDUCTION OF TYPE I IFNS%REACTOME%REACT_118764.2	0	0	0	0	1.898847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7935162	0	0	1.9503211	0	0
CALCINEURIN-REGULATED NFAT-DEPENDENT TRANSCRIPTION IN LYMPHOCYTES%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CALCINEURIN-REGULATED NFAT-DEPENDENT TRANSCRIPTION IN LYMPHOCYTES	0	0	0	0	1.8935609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7016568	0	0	0	0	0	2.2851233	0	0
CELL CYCLE%KEGG%HSA04110	0	0	0	0	1.8922048	1.6527969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9898444	0	0
DESTABILIZATION OF MRNA BY KSRP%REACTOME%REACT_25042.1	0	0	0	0	1.8916596	0	0	0	0	1.6956751	0	0	0	0	0	0	0	0	0	0	1.9071355	0	0	0	0	0	0	0	0
GAP-FILLING DNA REPAIR SYNTHESIS AND LIGATION IN TC-NER%REACTOME%REACT_74.3	0	0	0	0	1.8915559	1.9661438	0	0	0	1.6872867	0	0	0	0	0	1.7358521	0	1.7344505	0	0	0	0	0	0	0	0	0	0	0
REGULATION OF DNA REPAIR%GO%GO:0006282	0	0	0	0	1.885468	0	0	0	0	1.7535455	0	0	0	0	0	0	0	0	0	0	1.7326815	0	0	0	0	0	0	0	0
MITOTIC METAPHASE AND ANAPHASE%REACTOME%REACT_150314.1	0	0	0	0	1.8845112	1.6871104	0	0	0	1.7498696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MULTI-ORGANISM CELLULAR PROCESS%GO%GO:0044764	0	0	0	0	1.8793373	1.6258352	0	0	0	1.9270504	0	0	0	0	0	0	0	1.7342322	0	0	0	0	0	0	0	0	0	0	0
TELOMERE MAINTENANCE VIA SEMI-CONSERVATIVE REPLICATION%GO%GO:0032201	0	0	0	0	1.8729298	1.8840393	0	0	0	1.7039449	0	0	0	0	0	0	0	1.7355651	0	0	0	0	0	0	0	0	0	0	0
MITOTIC ANAPHASE%REACTOME%REACT_1275.2	0	0	0	0	1.8723692	1.6890733	0	0	0	1.7495894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAGGING STRAND SYNTHESIS%REACTOME%REACT_312.5	0	0	0	0	1.8709005	1.8434438	0	0	0	1.7010732	0	0	0	0	0	0	0	1.7650363	0	0	0	0	0	0	0	0	0	0	0
REPAIR SYNTHESIS FOR GAP-FILLING BY DNA POLYMERASE IN TC-NER%REACTOME%REACT_1993.3	0	0	0	0	1.8647345	1.9103631	0	0	0	1.7671477	0	0	0	0	0	1.7363212	0	0	0	0	0	0	0	0	0	0	0	0	0
GAP-FILLING DNA REPAIR SYNTHESIS AND LIGATION IN GG-NER%REACTOME%REACT_1998.3	0	0	0	0	1.862967	1.945511	0	0	0	1.7148498	0	0	0	0	0	1.7560828	0	0	0	0	0	0	0	0	0	0	0	0	0
VIRAL REPRODUCTION%GO%GO:0016032	0	0	0	0	1.860658	1.6268364	0	0	0	1.9263576	0	0	0	0	0	0	0	1.743381	0	0	0	0	0	0	0	0	0	0	0
RORA ACTIVATES CIRCADIAN EXPRESSION%REACTOME%REACT_118659.2	0	0	0	0	1.8605287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7257886	0	0	1.9572151	0	0	0	0	0
REPAIR SYNTHESIS OF PATCH ~27-30 BASES LONG BY DNA POLYMERASE%REACTOME%REACT_378.3	0	0	0	0	1.8590691	1.9381039	0	0	0	1.7922261	0	0	0	0	0	1.7352933	0	1.7372943	0	0	0	0	0	0	0	0	0	0	0
SEPARATION OF SISTER CHROMATIDS%REACTOME%REACT_150471.2	0	0	0	0	1.8537388	1.6662967	0	0	0	1.7360408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL5%NETPATH%IL5	0	0	0	0	1.8537033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6367676	0	0	2.117394	0	0	1.8462726	0	2.1352093
SIGNALING BY INTERLEUKINS%REACTOME%REACT_22232.2	0	0	0	0	1.8526694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9710174	0	0	1.8312123	0	2.4295895
IL27-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL27-MEDIATED SIGNALING EVENTS	0	0	0	0	1.8482047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7113775	0	0	1.9653598	0	0	1.9811842	0	0
REGULATION OF MRNA STABILITY BY PROTEINS THAT BIND AU-RICH ELEMENTS%REACTOME%REACT_24994.2	0	0	0	0	1.847214	0	0	0	0	1.9909617	0	0	0	0	0	0	0	1.7344264	0	0	0	0	0	0	0	0	0	0	0
INTERLEUKIN-3, 5 AND GM-CSF SIGNALING%REACTOME%REACT_23837.2	0	0	0	0	1.8470782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9943322	0	0	1.9804522	0	2.7191324
REGULATION OF CELL CYCLE ARREST%GO%GO:0071156	0	0	0	0	1.8438854	0	0	0	0	1.989698	0	0	0	0	0	1.72579	0	1.8201406	0	0	0	0	0	0	0	0	0	0	0
DEFENSINS%REACTOME%REACT_115846.1	0	0	0	0	1.8383989	0	0	0	0	0	0	2.096505	0	0	0	0	0	0	0	1.9892578	0	1.9147619	2.1232228	0	2.0089505	0	0	1.8186618	0
NEGATIVE REGULATION OF RNA SPLICING%GO%GO:0033119	0	0	0	0	1.8366235	1.7891012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7133809	0	0	0	0	0	0	0	0
CTLA4 INHIBITORY SIGNALING%REACTOME%REACT_19405.1	0	0	0	0	1.8332785	0	0	0	0	0	1.9095541	0	2.0462751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCR%NETPATH%TCR	0	0	0	0	1.8302181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6411561	0	0	0	0	0	1.8442001	0	2.114231
MITOTIC ANAPHASE%GO%GO:0000090	0	0	0	0	1.8286043	1.7508003	0	0	0	1.795877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD28 CO-STIMULATION%REACTOME%REACT_19183.3	0	0	0	0	1.8253977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7667035	0	0	0	0	0	1.8306198	0	1.976683
